feature,importance
trm,0.05875554353562226
precio_brent_lag_1,0.042200739315004454
precio_brent_lag_2,0.03462313064431106
precio_oro_log_return_1_rolling_mean_12,0.0320463590165266
precio_brent_lag_6,0.018875975466603294
precio_oro_log_return_1_rolling_mean_6,0.018518447007241298
precio_brent_lag_12,0.0179272970578767
inflacion_sin_alimentos,0.01667920098131449
umap_embedding_x,0.015671084693417978
executive_period_santos_ii,0.013757282611675166
precio_brent_diff_1,0.013335249059634667
dtf_diff_1,0.013276231532582493
precio_oro_lag_12,0.013259527741292826
bancolombia_price_usd_diff_lag_3,0.012403403051946664
dtf_lag_6,0.012378561135843954
inflacion_sin_alimentos_lag_12,0.012328927086744403
precio_bolsa_nacional_energetica_lag_3,0.012317731996970043
time_index,0.012115725942026357
precio_brent_diff_lag_12,0.012084659565587083
precio_oro_lag_1,0.011278944365775704
precio_bolsa_nacional_energetica_lag_2,0.011202202226090053
precio_cafe_centusd_lag_12,0.011022833220631849
bancolombia_price_usd,0.011001994640263456
bancolombia_price_usd_lag_12,0.010701034400726315
trm_diff_lag_3,0.01062175402117682
precio_brent,0.010360760049910977
precio_oro_log_return_1_rolling_std_3,0.010156156923197861
precio_oro_diff_lag_6,0.010105273450070227
bancolombia_price_usd_diff_lag_1,0.009996373252462434
precio_cafe_centusd_diff_lag_12,0.009992175404705506
month,0.009509113788292401
trm_lag_3,0.009194650087204975
precio_cafe_centusd_lag_1,0.009165997416463867
precio_oro_log_return_1_rolling_mean_3,0.008915883450138884
precio_bolsa_nacional_energetica_lag_1,0.008812202067396623
precio_cafe_centusd_diff_lag_1,0.008673252741433378
inflacion_sin_alimentos_diff_lag_2,0.008188431662546358
trm_lag_12,0.008150332768218218
precio_oro_lag_6,0.007968569649715354
precio_oro,0.007963897924625141
dtf_diff_lag_3,0.007724414478352362
precio_oro_log_return_1_rolling_std_12,0.007570147133503529
precio_brent_diff_lag_1,0.007434559170668183
precio_cafe_centusd_diff_lag_6,0.007266012021145077
precio_cafe_centusd_lag_6,0.007234484834561611
trm_lag_1,0.0069154002570364324
trm_lag_2,0.006827423837444233
precio_brent_diff_lag_6,0.006792021097404027
inflacion_sin_alimentos_diff_lag_6,0.0066193639338323175
precio_oro_diff_lag_1,0.006446613666014917
precio_bolsa_nacional_energetica_diff_lag_2,0.0063809191253422475
precio_bolsa_nacional_energetica_diff_lag_1,0.006377699843533156
precio_bolsa_nacional_energetica_diff_lag_6,0.006237783681981192
precio_oro_log_return_1_rolling_std_6,0.006211802616728712
inflacion_sin_alimentos_lag_1,0.006006522702576496
precio_bolsa_nacional_energetica_lag_12,0.005863636660028547
bancolombia_price_usd_diff_lag_2,0.005847097257250874
dtf_diff_lag_1,0.005776719668566828
precio_brent_lag_3,0.005763001154258903
trm_diff_lag_2,0.005760324560351189
dtf_diff_lag_2,0.005741523688804131
trm_diff_lag_1,0.005661404412965993
bancolombia_price_usd_diff_lag_6,0.005633481180560058
precio_brent_diff_lag_3,0.005593811940379525
trm_diff_lag_12,0.005591071753293254
inflacion_sin_alimentos_lag_3,0.005498790090182272
precio_oro_diff_lag_3,0.005324813401763659
precio_bolsa_nacional_energetica,0.005244770042459637
demanda_energetica_diff_lag_3,0.005216093864055903
dtf_diff_lag_12,0.005161877519780471
precio_brent_diff_lag_2,0.00502407227106963
inflacion_sin_alimentos_pct_change_1,0.00498588772423483
precio_oro_diff_lag_2,0.004933476205155864
precio_brent_pct_change_1,0.0048986105207623944
demanda_energetica_diff_lag_2,0.00485902378972074
inflacion_sin_alimentos_lag_2,0.004746322641277913
dtf_diff_lag_6,0.0047161837369687175
precio_cafe_centusd_pct_change_1,0.004703343970582925
demanda_energetica_lag_12,0.004679156988398817
trm_lag_6,0.004654517133400191
precio_cafe_centusd_lag_2,0.004596285570304048
inflacion_sin_alimentos_diff_lag_1,0.004570158553821545
dtf_pct_change_1,0.004530559890011383
